company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Chongnuo (Shandong) New Material,"Halle 23, Stand A48","Chongnuo Floor konzentriert sich seit vielen Jahren auf die Herstellung und Lieferung der besten Bodenbeläge für Kunden weltweit. Wir sind Spezialisten für wasserfeste SPC-Bodenbeläge, SPC-Vinylfliesen und Zubehör und entwickeln ständig neue Bodenbelagsserien.<br/><br/>Neben OEM-Dienstleistungen haben wir aufgrund unserer starken Produktions- und Innovationskapazitäten auch eine eigene Marke etabliert.<br/><br/>CHONGNUO hat es sich zur Aufgabe gemacht, Markeninhaber, Händler, Großhändler und Einzelhändler mit trendigen Bodenbelagsdesigns und herausragender Qualität und Leistung zu unterstützen.",,+86 5346106797,,"Intersection of Dongyue Avenue and Kunlun East Road, EDZ, Qingyun County 253709 Dezhou China",,
Classen Holz Kontor,"Halle 20, Stand C36","CLASSEN ist einer der führenden deutschen Hersteller von Wand- und Bodenbelägen und steht für Technologieführerschaft und Nachhaltigkeit. Unter dem Motto „Feel Good Floors“ engagieren sich weltweit rund 2.000 Mitarbeitende für eine nachhaltige Zukunft entlang der gesamten Wertschöpfungskette. CLASSEN verzichtet bewusst auf Chlor, PVC und Weichmacher und entwickelt wohngesunde Produkte mit langen Lebenszyklen und vollständiger Recyclingfähigkeit. Mit zahlreichen Patenten, die auch der Branche offenstehen, unterstreicht das Familienunternehmen seine Innovationskraft und Unabhängigkeit. Der eigens entwickelte Werkstoff CERAMIN® besteht überwiegend aus recyceltem Kunststoff, ist selbst wiederverwertbar und trägt wesentlich zur Kreislaufwirtschaft bei. <br/>Seit der Gründung 1962 durch Dr. Hans-Jürgen Hannig wird CLASSEN heute von drei Generationen der Familie geführt.",,+49 2653 980-0,https://classengroup.com,Werner-von-Siemens-Str. 18-20 56759 Kaisersesch Deutschland,,
Cleartex,"Halle 19, Stand D95","Modulier® das revolutionäres modulares Aluminium Mattensystem<br/><br/>„DESIGN BEGINNT AM EINGANG”<br/><br/>Modulier verwandelt eine funktionale Zone in ein architektonisches Statement.<br/><br/>Unsere innovative, modulare Aluminium Eingangsmatte hält Schmutz zuverlässig fern, unterstreicht die Architektur Ihres Gebäudes und bietet flexible Konfigurationen, die sich exakt an Ihre Anforderungen anpassen. Das modulare Mattensystem vereint fortschrittliche Ingenieurtechnik mit elegantem Design und steigert die Funktionalität jedes Eingangsbereichs. Ideal für Renovierungen ebenso wie für Neubauten.<br/><br/>Individuell anpassbare Oberflächen und Formate<br/>Erhältlich in einer Vielzahl von Texturen, Einlagen und Farben, passend zu Ihren Design-, Raum- oder Verkehrsanforderungen.<br/><br/>Schnelle Installation und einfache Wartung<br/>Das intuitive Modulsystem ermöglicht eine zügige Montage und unkomplizierte Reinigung, für minimale Ausfallzeiten und geringere Betriebskosten.",,+36 23 887-400,,Bolyai János U. 10 2038 Sóskút Ungarn,,
Clic Floors,"Halle 21, Stand A61",,,+1 7783185766,,"14956 22ave Surrey, BC V4A 9J2 Kanada",,
ConBotics,"Halle 21, Stand C12",,,+49 30 92107652,,Bismarckstr. 10-12 10625 Berlin Deutschland,,
Condor Group,"Halle 21, Stand D34, (38)","Condor Group<br/>Ein nachhaltiges Familienunternehmen<br/>Unsere Zahlen sagen nur die halbe Wahrheit. Die Condor Group wurde von zwei Brüdern ins Leben gerufen, die in der Teppichindustrie neue Standards für das Preis-Leistungs-Verhältnis einführen wollten, ohne dabei die alten Werte zu vernachlässigen. Schließlich ist die Condor Group ein Familienunternehmen. Auf dieser Seite erläutern wir Ihnen gerne unsere drei Pfeiler.",,+31 3847789 -11,,Euroweg 3 8061 SB Hasselt Niederlande,,
Conti Coatings,"Halle 21, Stand D34, (9)","Conti® Coatings – ein Unternehmen der Kluthe Gruppe<br/>Durch die Entwicklung innovativer Produkte für die Oberflächenbehandlung haben sich die Chemischen Werke Kluthe nicht nur im industriellen Bereich ein hervorragendes Image erworben. Dieses Know-how sowie die jahrzehntelange Erfahrung fließen auch bei der Entwicklung von Profiprodukten für das Malerhand- werk mit ein.<br/>Conti® Coatings bietet dem professionellen Verarbeiter eine breite Produktpalette für vielfältige Anwendungsbereiche mit zeitgemäßen und innovativen Qualitäten, von Profis für Profis entwickelt. Ein modernes, leistungsstarkes Farbmischkonzept unter der Fachhandelsmarke Conti ProfiColor® ermöglicht dem Maler ein individuelles Farbdesign mit einer enormen Auswahl an Farbtönen für die unterschiedlichsten Produkte.<br/>Der Kreativität sind keine Grenzen gesetzt, auch Sonderfarbtöne werden von unserem Farbmischservice auf Anfrage zur Verfügung gestellt.",,+49 208 9948-0,https://conticoatings.com,Feldstr. 55 46149 Oberhausen Deutschland,,
Craftomatic,"Halle 21, Stand C12",Wir kennen deine Probleme.<br/>Und wir lösen sie.<br/>Weil wir sie selbst hatten. Über 25 Jahre Praxis im Handwerk.<br/><br/>Vom Lehrling bis zum Geschäftsführer.<br/><br/>Lösungen von der Praxis. Für die Praxis.<br/><br/>Damit dein Betrieb läuft.,,,,Am Roggersberg 10 88690 Uhldingen-Mühlhofen Deutschland,,
Croatian Chamber of Economy,"Halle 21, Stand C42","Die Kroatische Wirtschaftskammer ist eine unabhängige wirtschaftliche Organisation aller Unternehmen und wurde 1852 gegründet. Sie ist nach dem kontinentalen Modell mit Pflichtmitgliedschaft organisiert, wobei jedes beim Handelsgericht registrierte Unternehmen Mitglied ist.<br/><br/>Sie besteht aus der Zentrale in Zagreb und 20 regionalen Kammern. Ihre Tätigkeit ist in acht Fachabteilungen gegliedert und wird durch zahlreiche Fachverbände und Institutionen ergänzt.",,+385 1 4561-555,,Rooseveltov trg 2 10000 Zagreb Kroatien,,
CW Floors,"Halle 21, Stand C72","Seit Jahrzehnten steht Castro Wood Floors für Spitzenqualität in der Herstellung von Holzfußböden in Portugal. Mit einer Tradition, die tief in der Liebe und Hingabe zum Holz verwurzelt ist, haben wir uns auf die Verarbeitung edler Hölzer aus aller Welt spezialisiert. Im Laufe der Jahrzehnte haben wir unser Handwerk perfektioniert und Tradition mit Innovation verbunden. Heute sind wir das führende nationale Unternehmen in der Herstellung von Holzfußböden und gelten als eines der besten internationalen Unternehmen in diesem Bereich.<br/><br/>Unsere breite Produktpalette umfasst Massivholzböden, Mehrschichtböden und Lösungen für den Außenbereich wie Terrassendielen. <br/><br/>Bei Castro Wood Floors legen wir Wert auf eine vertrauensvolle und transparente Beziehung zu unseren Kunden. Unsere Mission ist klar: Wir wollen ein wesentlicher Teil der Lösung sein und dem Endverbraucher bei jeder Interaktion mit unseren Holzfußböden ein Höchstmaß an Nutzen, Komfort und Wohlbefinden garantieren.",,+351 25357555 -0,,Rua Padre João Moreira Leite 1297 4800-611 Guimaraes Portugal,,
Daejin,"Halle 19, Stand B80",Wir sind der führende Hersteller von PVC Vinyl Böden in Korea. Dank bester Qualität und angemessener Preise hat unser Produkt DECORIA einen guten Ruf. Bei unserem neulich auf den Markt eingeführten Produkt DECORIA CLICK besteht keine Notwendigkeit Klebstoffe und Unterlagen zu nutzen. DECORIA CLICK ist einfach und sauber zu installieren und deinstallieren. Wir schenken Ihren Bedürfnissen große Aufmerksamkeit. FLOOR YOUR PLACE WITH NATURE. DECORIA.,,+82 41547 0301,,"Yeonamyulgeum-Ro 176-10 Eumbong-myeon 31413 Asan-Si Korea, Republik",,
Dalian Amuer Wood,"Halle 22, Stand C20",,,+86 411 39242227,https://amuerwood.com,"Wangjia Village, No.232 Daweijia Town, Jinzhou District 116100 Dalian China",,
Dalian Holin Import and Export,"Halle 22, Stand D22",,,+86 41182817625,,"Jiefang Street, No.9 Zhongshan District Room 2407, Wanda Building 116001 Dalian China",,
Das Teppichwerk,"Halle 21, Stand D34, (1)","Das Teppichwerk (hervorgegangen aus Vorwerk Flooring und den Hamelner Teppichwerken) kann auf eine über 140-jährige Geschichte in der Teppichbranche zurückblicken. Die Wurzeln des Unternehmens reichen bis zur Gründung durch Carl Vorwerk im Jahr 1883 zurück. Bis heute wird das in Hameln ansässige Unternehmen als Familienunternehmen geführt. <br/>Mit Leidenschaft und Innovationskraft gestaltet es die Branche maßgeblich mit und steht für hochwertige Lösungen „Made in Germany” für Wohnbereiche, Büros, Hotels und das Transportwesen. Ob Bahnenware, Fliesen oder Rugs: Für jede Anwendung gibt es passende Produkte. Hervorzuheben ist zudem die hohe Fertigungstiefe: Die Prozessschritte Weben, Tuften, Färben, Drucken, Beschichten, Zuschneiden und Veredeln finden alle am Standort Hameln statt. Nachhaltigkeit ist seit Jahrzehnten fest verankert: Klimaschonende Produktionsprozesse, Ökostrom aus Wasserkraft und der Verzicht auf Bitumen sind am Standort Hameln selbstverständlich.",,+49 5151 103-0,,Kuhlmannstr. 11 31785 Hameln Deutschland,,
Datacolor International,"Halle 21, Stand C21","Wir helfen globalen Marken, Fotografen und Designern, die Farbe richtig zu finden.<br/>Seit 1970 haben die Farbmanagement-Tools und -Software von Datacolor Farbexperten weltweit geholfen, die Farbe richtig zu gestalten.<br/><br/>Fangen Sie Farben wie nie zuvor mit einem innovativen Farbmanagement-Unternehmen, das die Kunst und Wissenschaft der Farbkommunikation kennt.<br/><br/>Inspirieren Sie die Zukunft mit Farbe.",,+41 448353800,,Grundstr. 12 6343 Rotkreuz Schweiz,,
Decoflooring,"Halle 20, Stand D18","Decoflooring ist eine 100% Vertriebstochter von Kingdomfloor, dem Weltmarktführer mit über 30 Jahren Erfahrung in der Produktion und weltweiten Vertrieb von Vinylfussböden.<br/>Vertrieb ab Lager Deutschland mit individueller Logistiklösung, Marketing und After Sales mit persönlichem Ansprechpartner – hier werden Sie in jeder Hinsicht bestens beraten. Wir freuen uns auf Sie.<br/>Große Produkt- und Dekorauswahl für Ihre Zielgruppe mit dem passenden Marketing- und Logistik Konzept. Die Produkte von Decoflooring finden Sie im Handel unter vielen privaten Labels.",,+49 2241 9574370,,Am Turm 44 53721 Siegburg Deutschland,,
DECOR-UNION,"Halle 21, Stand D34, (26)","Die DECOR-UNION ist eine Gemeinschaft erfolgreicher Unternehmer, die Lösungen für schönes Wohnen schafft. Im Laufe von 50 Jahren hat sie sich zur führenden Verbundgruppe im Bereich der Raum- und Gebäudegestaltung entwickelt. Gegründet 1970.<br/>Rund 386 Mitglieder mit insgesamt 460 Standorten vertrauen auf die Kompetenz und Leistung unserer knapp 40 Mitarbeiter.",,+49 511 8789-0,,Brüsseler Str. 3 30539 Hannover Deutschland,,
DECOR-UNION,"Halle 21, Stand D02","Die DECOR-UNION ist eine Gemeinschaft erfolgreicher Unternehmer, die Lösungen für schönes Wohnen schafft. Im Laufe von 50 Jahren hat sie sich zur führenden Verbundgruppe im Bereich der Raum- und Gebäudegestaltung entwickelt. Gegründet 1970.<br/>Rund 386 Mitglieder mit insgesamt 460 Standorten vertrauen auf die Kompetenz und Leistung unserer knapp 40 Mitarbeiter.",,+49 511 8789-0,,Brüsseler Str. 3 30539 Hannover Deutschland,,
Decospan,"Halle 21, Stand C62","Bei Decospan entwickeln und produzieren wir Produkte auf Furnierholzbasis. Unsere Arbeitsweise ist kreativ und innovativ und geprägt von der Achtung für Natur und Umwelt. Die Decospan-Fußbodenabteilung widmet sich der Herstellung von hochwertigen Holzböden für jedermann. Das Par-ky-Sortiment verbindet die Einfachheit eines Laminatbodens mit der Schönheit und Wärme von echtem Holz. Der vorgefertigte Holzdecker hat die einzigartigen Eigenschaften von Holz, während die Dielen so einfach zu installieren sind wie Laminatböden. Cabbani hingegen schafft die Brücke zwischen natürlichen Eigenschaften und moderner Architektur. Dieser mehrschichtige Parkettboden ist sowohl in einem Birkensperrholz- als auch in einem HDF-Kern erhältlich und bietet eine breite Palette von Oberflächenbehandlungen wie Lacke, Öle oder komplexere Färbungen. Seien Sie überrascht und besuchen Sie den Stand H12C13.",,+32 565288 -00,https://decospan.de,Lageweg 33 8930 Menen Belgien,,
DeHua TB New Decoration Material,"Halle 22, Stand A72",,,+86 572 8822301,,"Campsite Street, No.1188 Qianyuan Town, Deqing County 313200 Huzhou China",,
DELTA Alfombras,"Halle 19, Stand C79","Delta Alfombras wurde 1993 gegründet und verfügt über ein Team von Experten mit über 40 Jahren Erfahrung in der Teppichherstellung. Wir sind auf die Herstellung von Teppichen und Teppichböden aus 100 % Wolle nach der Wilton-Webmethode spezialisiert. Wir gehen noch einen Schritt weiter, um den Teppich Ihrer Wahl herzustellen, sowohl in Farbe als auch in Design, von Flurbreiten von 70 cm bis zu einer maximalen Breite von 480 cm. Wir arbeiten hart daran, den Markt mit Textilien zu versorgen, die den höchsten Qualitätsstandards entsprechen. Wir verfügen über ein erstklassiges Team von Fachleuten, die alle über große Erfahrung in der Teppichherstellung verfügen. Diese Familie in zweiter Generation strebt stets nach Exzellenz in allen Beziehungen unter ihren Mitarbeitern. Alle unsere Produktionsprozesse werden in Spanien durchgeführt, was bedeutet, dass unsere Produkte zu 100 % in Spanien hergestellt werden: reine Schurwolle, Garn, Farbstoffe, Weberei und Veredelung.",,+34 96540 0134,https://deltaalfombras.com,Poligono del Boch 50-51 03330 Crevillente Spanien,,
Deqing Shengfei Wood,"Halle 21, Stand B31","ShengFei Wood Co., Ltd. ist ein führender Hersteller von Parkettböden, der für sein Engagement für Qualität und Nachhaltigkeit bekannt ist. Mit jahrzehntelanger Erfahrung sind wir auf die Bereitstellung von OEM-Dienstleistungen für Händler, Importeure und Baustoffgeschäfte weltweit spezialisiert. Unser vielfältiges Produktsortiment umfasst Holzdielen, Fischgrät- und Chevronböden, Geometrieparkett und Kunstparkettfliesen. Durch die enge Zusammenarbeit mit unseren Kunden liefern wir unverwechselbare Bodenbelagslösungen, die auf ihre Projektanforderungen und Visionen abgestimmt sind.",,+86 5728018775,,"Dongzhi Street, Luoshe Town No. 6 Bld 4 313218 Huzhou China",,
Design Parquet,"Halle 21, Stand F44","Design Parquet produziert in seiner familiengeführten Manufaktur in der Bretagne massives und halbmassives Parkett, das individuell gestaltet werden kann, sowohl in Standardausführung als auch nach Maß ab 1 m². <br/><br/>Mit 1.000.000 Möglichkeiten zur Gestaltung Ihres Parketts verwirklicht Design Parquet Ihr Projekt. <br/><br/>Schaffen Sie Ihr Parkett von A bis Z: Querschnitt, Holzart, Holzauswahl, Aspekte, Finish und Verlegemuster. Ein Parkett ganz nach Ihrem Geschmack, um ein einzigartiges Projekt zu verwirkliche.<br/><br/>Wählen Sie eine Farbe unseren Sortimenten, die Ihnen gefällt (weiß, grau, braun, thermo oder natural), und designen Sie einen Boden, der zu Ihnen passt. <br/>Oder entscheiden Sie sich für Ihr Lieblingsparkett aus unseren Sortimenten Mountains und Primo. <br/><br/>Unsere einzigartige 7-Farben-Hochleistungslackierung ROC ermöglicht es Ihrem Parkett, die Klasse 34 für Ihre Projekte in Restaurants, Hotels, Einkaufszentren, Flughäfen usw. zu erreichen : Ästhetik und Beständigkeit.",,+33 299496666,https://designparquet.fr,rue du Chalonge 654 PA du Haut-Montigné 35370 Torce Frankreich,,
Ditai Flooring Europe,"Halle 20, Stand D36","Changzhou DITAI New Material Technology Co., Ltd. ist ein großes Privatunternehmen.<br/><br/>Das Unternehmen ist auf die Herstellung aller Arten von SPC- und LVT-Böden spezialisiert.<br/>Das Unternehmen verfügt über eine Fläche von mehr als 35.000 m².<br/><br/>Es verfügt über sechs moderne PVC-Bodenbelagsfertigungslinien und zwei Bodenbelagspresslinien sowie eine Fliesenlinie.<br/>Damit erreicht es eine jährliche Produktionskapazität von 3 Millionen Quadratmetern.<br/><br/>Derzeit genießt DITAI sowohl im In- als auch im Ausland einen hervorragenden Ruf und große Beliebtheit.<br/><br/>Mit einer Produktion von rund 350 Containern pro Monat können wir Ihren Absatzbedarf sicher decken.",,+31 611073796,,Brahmslaan 7 2151 GW Nieuw-Vennep Niederlande,,
Ditai Flooring Europe,"Halle 20, Stand E36",,,+31 611073796,,Brahmslaan 7 2151 GW Nieuw-Vennep Niederlande,,
Dolphin Rubber Industries,"Halle 23, Stand C55",,,+91 9447134076,https://dolphinrubbermat.com,Poovanthuruthu P O IX/449M Kottayam 686012 Indien,,
DOMOTEX asia/CHINAFLOOR,"Halle 20, Stand B51","DOMOTEX asia/CHINAFLOOR 2026 will hold its 28th edition in Shanghai from May 27th to 29th. It is the largest global meeting point for the flooring industry in Asia Pacific region and a not-to-be missed event for the companies who plan to access Asia’s thriving flooring markets. Every year, the show welcomes more than 1,500 + companies and brands in an overall exhibiting space of more than 200,000 sqm, spread throughout 7 halls at the Shanghai National Exhibitions and Convention Centre (NECC). The 2025 edition, held last May, welcomed 83,956 visitors, among which 18,121 came from 124 different countries.",,+86 2161956088,,Shanghai Exhibition Centre 1333 200040 Shanghai China,,
Dongguan Haixiang Adhesive Products,"Halle 23, Stand A35","Professioneller Hersteller und Entwickler von hochwertigen Klebebändern<br/><br/>Die Dongguan Haixiang Adhesive Products Co., Ltd. wurde 2008 gegründet und hat ihren Sitz in Dongguan in der chinesischen Provinz Guangdong. Das Unternehmen ist ein professioneller Klebebandhersteller, der Forschung und Entwicklung sowie Produktion unter einem Dach vereint und die Marke „Seagull“ besitzt.<br/><br/>Haixiang bietet professionelle Klebebandlösungen und maßgeschneiderte Dienstleistungen für die Anforderungen verschiedener Branchen. Teppichklebeband und Gewebeklebeband lösen vor allem das Problem der Teppichverklebung in der Messebranche. Schaumstoffklebeband löst vor allem unterschiedliche Anforderungen wie die dauerhafte Verklebung in der Automobil- und Bauindustrie. Doppelseitiges Netzband wird hauptsächlich in der Bau- und Gepäckindustrie verwendet. Plattenmontageband bietet Lösungen zur Befestigung von Druckplatten für die Druckindustrie.",,+86 76922701516,,"1 Road Jiaoli East Area, No.5 Zhongtang Town 523220 Dongguan China",,
Drvoprodex,"Halle 21, Stand A54","Drvoprodex d.o.o. ist ein familiengeführtes Unternehmen, gegründet 1992 in Banja Luka (Bosnien und Herzegowina). Ausgehend von der Schnittholzproduktion hat sich das Unternehmen zu einem modernen Hersteller von Holzfußböden entwickelt. Seit 2009 produzieren wir Mehrschichtparkett, bekannt für seine einfache Verlegung und sein elegantes Design. Neben Massiv- und Mehrschichtböden betreiben wir ein eigenes Sägewerk und produzieren Lamellen, Eichenplatten, Pellets und Holzbriketts. Unsere Produkte entstehen nach den Wünschen der Kunden unter Einsatz moderner Technologien und Oberflächenbehandlungen. Seit 2014 produzieren wir auch in Srbac (BiH) und seit 2022 in Slawonien (Kroatien). Mit über 200 Mitarbeitern exportieren wir mehr als 95 % unserer Produktion auf den EU-, US- und asiatischen Markt. Drvoprodex vereint Tradition, Qualität und Innovation – denn Holz war schon immer Teil des menschlichen Lebens und ein Symbol natürlicher Schönheit.",,+387 51 427485,https://drvoprodex.com,Jagarska ulica 141 78000 Banja Luka Bosnien und Herzegowina,,
Dumaplast,"Halle 21, Stand B28","Dumaplast ist ein führender Bauprodukthersteller und Anbieter von Wandverkleidungen, Deckenverkleidungen für die Innen- und Außengestaltung. Mit Schwerpunkt auf wasserfesten Materialien aus PVC.",,+32 50 729011,,Vliegplein 41 9991 Maldegem Belgien,,
Döllken Profiles,"Halle 21, Stand D34, (40)","Unternehmensprofil <br/><br/>Döllken Profiles GmbH ist ein international führender Hersteller von hochwertigen Sockelleisten und Profilen für den modernen Innenausbau. Das Unternehmen steht für präzise Verarbeitung, innovative Lösungen und zuverlässige Premium-Qualität.<br/>Mit dem Cubu Sockelleistensystem bietet Döllken Profiles ein breites Sortiment an klassischen, strukturierten und extravaganten Leisten in verschiedenen Größen sowie aktuellen Trendfarben. Die Produkte sorgen für einen perfekten Übergang zwischen Boden und Wand und erfüllen höchste Ansprüche an Design und Funktion.<br/><br/>Das Portfolio wird ergänzt durch professionelle Werkzeuge sowie durchdachte Werkzeugkoffersysteme für eine saubere und effiziente Montage.<br/><br/>Nachhaltigkeit: Viele Produkte sind PVC-frei und verfügen über anerkannte Zertifizierungen wie EPD, Greenguard, Blauer Engel & A+.<br/>Made in Germany steht für Produktion & Logistik an 3 Standorten in Deutschland, für konstante Qualität und hohe Lieferfähigkeit.",,+49 2383 91000-717,https://doellken-profiles.com,Industriestr. 1 59199 Bönen Deutschland,,
Dörtdivan Cerceve,"Halle 21, Stand A33","Dortdivan ist eine 50-jährige Firma, die Holz-, Kunststoff- und Verbundformteile für Innendekoration wie Sockelleisten, Eckleisten, Zierleisten, Profilbretter, Bilderleisten, Möbelleisten herstellt.",,+90 312 815556-0,https://dortdivan.com,Saray Mah. Aksoy Cad. 32 Kazan 06980 Ankara Türkei,,
ECO Beauty woven vinyl flooring,"Halle 23, Stand B63","Bauen Sie Ihre Farbgeschichte auf<br/>Unser Markenunternehmen『SUMME®』 bietet textile Lösungen für die Architektur, wobei der Schwerpunkt auf der gewerblichen und privaten Nutzung mit einer vollständig umweltfreundlichen Herstellungstechnik liegt. Wir sind spezialisiert auf die Herstellung von recycelten technischen Geweben für Sonnenschutz, Bodenbeläge und Teppiche.",,+86 572 5705325,https://theflooring.pro,"Bamboo Road No. 1 Dipu Town, Anji County Tang Pu Industrial Park 313300 Huzhou China",,
EGGER Holzwerkstoffe Wismar,"Halle 21, Stand D34, (3)","Das seit 1961 bestehende Familienunternehmen ist ein international führender Holzwerkstoffhersteller mit rund 12.000 Mitarbeitenden und 22 Produktionsstandorten weltweit. EGGER ist Komplettanbieter für den Möbel- und Innenausbau, für den konstruktiven Holzbau sowie für holzwerkstoffbasierende Fußböden und damit ein verlässlicher Partner der Möbelindustrie, des Holz- und Bodenbelagshandels sowie der Baumärkte. Im Geschäftsjahr 2024/2025 erwirtschaftete die EGGER Gruppe einen Umsatz von 4,13 Mrd. Euro.<br/>Der Aspekt des nachhaltigen Wirtschaftens steht bei EGGER im Mittelpunkt. Das Familienunternehmen nimmt seine Verantwortung für den Klimaschutz ernst und bekennt sich zum ambitionierten Net Zero Ziel bis 2050. 66 % des eingesetzten Holzes in den EGGER Holzwerkstoffen stammen bereits heute aus Recycling oder Sägenebenprodukten. Am Ende ihrer langen Lebensdauer sind EGGER Produkte wiederum zum Großteil recyclingfähig und können von Neuem in den Kreislauf eingebracht werden.",,+49 3841 301-0,https://egger.com,Am Haffeld 1 23970 Wismar Deutschland,,
Elegant Home-Tech,"Halle 22, Stand A20","In den letzten 20 Jahren haben wir viele Herausforderungen und Schwierigkeiten gemeistert. ELETILE wurde im November 1999 gegründet und war einer der ersten Hersteller von Vinylböden in China. Im Jahr 2005 erfand ELETILE den schwimmenden Bodenbelag „Grip Strip“, ein revolutionäres Produkt, das 2007 auf den Markt kam und einen Umsatz von mehr als 500 Millionen CNY erzielte. Im November 2017 führte ELETILE sein Joint-Share-System ein und wurde in Zhangjiagang Elegant Home Technology Co., Ltd. umbenannt. Im selben Jahr erzielte das Unternehmen einen Umsatz von 1 Milliarde CNY. Am 23. März 2020 ging ELETILE als erstes Unternehmen der Branche für elastische Vinylböden an die A-Aktien-Hauptbörse der Shanghai Stock Exchange unter dem Börsenkürzel 603221 und markierte damit seinen Eintritt in die Ära der Kapitaloperationen.",,+86 51258501968,,"Hexing Street, Jinfeng Town 215626 Zhangjiagang China",,
Eltex of Sweden,"Halle 23, Stand B77/3","Eltex of Sweden entwickelt und stellt Fadensensoren und Fadenspannungswächter her. <br/>Wir liefern auch andere Produkte zur Überwachung von Abläufen in der Textilindustrie. <br/>Unser Stammprodukt - Schußfadenwächter für Webmaschinen - entwickeln wir seit 1964.<br/><br/>Die Sensoren sind für Webmaschinen, Schärgatter, Tuftingmaschinen, Spulmaschinen, Nähmaschinen und einer Vielzahl anderer Produktionsmaschinen geeignet.<br/>Die Eltex Group - zusammen mit unseren Vertretungen - ist nahezu weltweit präsent.<br/>Die Eltex Group stellt sich zusammen aus:<br/><br/>Eltex of Sweden AB - Sweden<br/>Eltex MFG. Ltd. - Ireland<br/>Eltex U.S., Inc. -- USA<br/>Eltex of Sweden ist eine Organisation aus Elektronikingenieuren und Fertigung. Wir sind verantwortlich für unsere Produte von der Entwicklung R&D beginnend bis zur Endproduktion in unserer eigenen Fabrik.<br/>Produktlinien:<br/>-Elektronische Sensoren für Textilmaschinen<br/>-Datenaufzeichnbungsgeräte bzw. Sensoren für Temperatur & Feuchtigkeit<br/>-Elektronische Heizkontrollen",,+46 4795363 -00,https://eltex.se,Södra Portgatan 19 283 50 Osby Schweden,,
Embramaco,"Halle 19, Stand B79","Die Embramaco-Gruppe beschäftigt über 1.300 Mitarbeiter und produziert monatlich 6 Millionen Quadratmeter Keramik- und Feinsteinzeugfliesen. Seit über 50 Jahren arbeiten wir daran, weltweit die besten Keramikfliesenlösungen anzubieten. Wir verfügen über alle wichtigen nationalen und internationalen Zertifizierungen für Produktqualität, Umweltschutz und Kundenservice. Schließlich spielt sich das Leben auf einem Embramaco-Boden ab.",,+55 1935458500,https://grupoembramaco.com.br,Avenida Conde Guilherme Prates 382 Santa Catarina 13510-204 Santa Gertrudes SP Brasilien,,
Entwicklungs- und Prüflabor,"Halle 20, Stand D56","Als international tätiges Dienstleistungsunternehmen bietet die EPH (eine Tochtergesellschaft des IHD) normierte, kundenspezifische, entwicklungsbegleitende Prüfungen an Holz-, Laminat-, Kork-, MMF- und elastischen Bodenbelägen sowie deren Unterlagsmaterialien und Außendeckings an. Die EPH ist notifizierte Stelle gemäß EN 14041/EN 14342/EN 14904 und ist Kooperationspartner beim unabhängigen Emissions- und Qualitätslabel TÜV PROFiCERT-product INTERIOR. Desweiteren werden Emissionsprüfkammern und Stoßfestigkeitsprüfgeräte angeboten.",,+49 351 4662-0,,Zellescher Weg 24 01217 Dresden Deutschland,,
EPUFLOORING,"Halle 20, Stand B17","Das Unternehmen Epuflooring wurde 2019 in Łódź gegründet. Wir beschäftigen uns mit der Herstellung und dem Vertrieb von dekorativen Boden- und Wandsystemen für Wohn- und Gewerbeflächen.<br/>Wir gehören zur EPUFLOOR®-Gruppe – einem globalen Anbieter von Sport-, Freizeit- und Gewerbeböden, Vinylböden, dekorativen Mikrozementen, Sportgeräten sowie Lösungen im Bereich der Schwingungsisolierung von Schienenwegen und der Innenraumakustik.",,,,ul. Kopcinskiego 77 90-033 Lodz Polen,,
EPW - Tecnologia de Extrusao,"Halle 21, Stand A72",Producer of WPC decking and cladding.,,+351 236951421,https://epw.pt,Zona Industrial da Guia Lt7 e 8 3105-467 Guia - Pombal Portugal,,
Erfurt & Sohn,"Halle 21, Stand D34, (29)","Die Erfurt & Sohn KG ist das marktführende Unternehmen in der Produktion und dem Vertrieb von überstreichbaren Wandbelägen. Das international tätige Familienunternehmen mit Sitz in Wuppertal wurde 1827 von Friedrich Erfurt gegründet. Es vertreibt heute neben Raufaser-Produkten weltweit in über 30 Ländern innovative, designorientierte und ökologisch nachhaltige Wandbeläge wie zum Beispiel Vliesfaser-, Glattvlies- und Papierprägetapeten sowie individuell gestaltbare Digitaldrucktapeten. Für die Produktion werden überwiegend Recyclingfasern sowie nachwachsende Rohstoffe eingesetzt wie zum Beispiel Zellstoff und Holzfasern aus nachhaltiger Forstwirtschaft. Mit Innovationen für die energetische Optimierung von Innenwänden wie dem KlimaTec-System bietet das Unternehmen sehr erfolgreich wirtschaftlich sinnvoll einsetzbare Systeme zum Energiesparen und zur Verbesserung des Wohnraumklimas an.",,+49 202 6110-0,https://erfurt.com,Hugo-Erfurt-Str. 1 42399 Wuppertal Deutschland,,
